Model,NumStates,NumActions,NumTargets,NumSinks,NumUnknown,NumMaxActions,NumMaxTransitions,SmallestTransProb,NumProbActions,AvgNumActionsPerState,AvgNumTransPerState,AvgNumTransPerAction,NumMaxStates,NumMinStates,NumBackwardsTransitions,NumMECs,BiggestMEC,SmallestMEC,AvgMEC,MedianMEC,NumSCCs,BiggestSCC,SmallestSCC,AvgSCC,MaxSCCDepth,NumNonSingleton,SmallestSCCNonSing,AvgSccNonSing,NearestTarget,FurthestTarget,TargetDistanceAverage,TargetDistanceMedian,Prob0InSec,Prob1InSec,MECCompInSec,SCCCompInSec
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_38, 10012, 94685, 1, 11, 10000, 51, 13, 2.0E-5, 94673, 9.457151, 59.12755, 6.252152, 5071, 4941, 0.17768693, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.081, 0.191, 0.032, 0.133
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_39, 10012, 94967, 1, 11, 10000, 57, 13, 2.0E-5, 94955, 9.485317, 59.388435, 6.2610908, 5008, 5004, 0.17716369, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.05, 0.106, 0.038, 0.128
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_4, 10012, 95178, 1, 11, 10000, 52, 14, 2.0E-5, 95166, 9.5063925, 59.46734, 6.255511, 4929, 5083, 0.177021, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.052, 0.102, 0.035, 0.132
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_40, 10012, 95341, 1, 11, 10000, 53, 13, 2.0E-5, 95329, 9.522673, 59.57541, 6.2561646, 4968, 5044, 0.17665125, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.1, 0.038, 0.121
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_41, 10012, 94814, 1, 11, 10000, 56, 13, 2.0E-5, 94802, 9.470036, 59.271473, 6.2588434, 5030, 4982, 0.17789245, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.046, 0.1, 0.033, 0.114
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_42, 10012, 95029, 1, 11, 10000, 55, 13, 2.0E-5, 95017, 9.49151, 59.372253, 6.255301, 4962, 5050, 0.17621271, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.046, 0.103, 0.043, 0.099
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_43, 10012, 95685, 1, 11, 10000, 56, 13, 2.0E-5, 95673, 9.557032, 59.866062, 6.2640853, 4962, 5050, 0.17759214, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.045, 0.187, 0.032, 0.132
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_44, 10012, 94901, 1, 11, 10000, 60, 13, 2.0E-5, 94889, 9.478725, 59.319515, 6.2581744, 5037, 4975, 0.17771637, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.069, 0.089, 0.033, 0.094
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_45, 10012, 95245, 1, 11, 10000, 61, 13, 2.0E-5, 95233, 9.513084, 59.55024, 6.2598248, 5040, 4972, 0.17848703, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.1, 0.148, 0.074, 0.111
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_46, 10012, 94088, 1, 11, 10000, 59, 13, 2.0E-5, 94076, 9.397523, 58.719337, 6.2483845, 5052, 4960, 0.17541309, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.13, 0.266, 0.078, 0.201
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_47, 10012, 94897, 1, 11, 10000, 52, 13, 2.0E-5, 94885, 9.478326, 59.305534, 6.256963, 4953, 5059, 0.17716376, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.14, 0.257, 0.107, 0.175
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_48, 10012, 94726, 1, 11, 10000, 58, 13, 2.0E-5, 94714, 9.4612465, 59.17569, 6.2545342, 5016, 4996, 0.17626804, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.052, 0.127, 0.071, 0.239
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_49, 10012, 95139, 1, 11, 10000, 52, 13, 2.0E-5, 95127, 9.502497, 59.447464, 6.2559834, 5084, 4928, 0.17734396, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.133, 0.035, 0.107
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_5, 10012, 96119, 1, 11, 10000, 55, 12, 2.0E-5, 96107, 9.60038, 60.09309, 6.259449, 5020, 4992, 0.17687634, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.124, 0.202, 0.072, 0.167
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_50, 10012, 95431, 1, 11, 10000, 59, 13, 2.0E-5, 95419, 9.531662, 59.63254, 6.2562585, 5002, 5010, 0.17726253, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.062, 0.127, 0.038, 0.108
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_51, 10012, 95008, 1, 11, 10000, 56, 13, 2.0E-5, 94996, 9.489412, 59.38354, 6.257873, 5022, 4990, 0.17703702, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.102, 0.217, 0.059, 0.251
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_52, 10012, 95484, 1, 11, 10000, 56, 13, 2.0E-5, 95472, 9.536956, 59.693768, 6.259206, 5013, 4999, 0.17659047, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.066, 0.25, 0.061, 0.381
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_53, 10012, 94687, 1, 11, 10000, 53, 14, 2.0E-5, 94675, 9.457351, 59.13174, 6.2524633, 5020, 4992, 0.17633486, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.046, 0.112, 0.031, 0.239
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_54, 10012, 95385, 1, 11, 10000, 52, 12, 2.0E-5, 95373, 9.527067, 59.625248, 6.25851, 5010, 5002, 0.17824072, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.048, 0.123, 0.043, 0.133
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_55, 10012, 95435, 1, 11, 10000, 59, 14, 2.0E-5, 95423, 9.532062, 59.697964, 6.2628593, 5024, 4988, 0.17700636, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.096, 0.034, 0.135
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_56, 10012, 95394, 1, 11, 10000, 53, 13, 2.0E-5, 95382, 9.5279665, 59.585896, 6.2537894, 5034, 4978, 0.17627151, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.048, 0.106, 0.036, 0.093
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_57, 10012, 94998, 1, 11, 10000, 57, 14, 2.0E-5, 94986, 9.488414, 59.336197, 6.253542, 5023, 4989, 0.17713955, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.046, 0.103, 0.036, 0.163
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_58, 10012, 95216, 1, 11, 10000, 56, 13, 2.0E-5, 95204, 9.510188, 59.509388, 6.257436, 5052, 4960, 0.17684053, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.17, 0.309, 0.102, 0.255
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_59, 10012, 95312, 1, 11, 10000, 69, 13, 2.0E-5, 95300, 9.519776, 59.545246, 6.2548995, 5024, 4988, 0.17660655, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.094, 0.341, 0.104, 0.385
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_6, 10012, 95791, 1, 11, 10000, 57, 12, 2.0E-5, 95779, 9.567619, 59.854874, 6.2559843, 5027, 4985, 0.17737503, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.108, 0.038, 0.145
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_60, 10012, 94852, 1, 11, 10000, 54, 13, 2.0E-5, 94840, 9.473831, 59.246105, 6.2536583, 5025, 4987, 0.17761965, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.081, 0.217, 0.077, 0.113
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_61, 10012, 95344, 1, 11, 10000, 57, 13, 2.0E-5, 95332, 9.522972, 59.56512, 6.2548876, 4983, 5029, 0.17749, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.1, 0.358, 0.043, 0.125
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_62, 10012, 94732, 1, 11, 10000, 52, 13, 2.0E-5, 94720, 9.461845, 59.19966, 6.2566714, 5035, 4977, 0.1763232, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.138, 0.215, 0.039, 0.128
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_63, 10012, 95069, 1, 11, 10000, 57, 14, 2.0E-5, 95057, 9.495505, 59.362663, 6.2516594, 5009, 5003, 0.17677622, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.043, 0.097, 0.032, 0.098
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_64, 10012, 96261, 1, 11, 10000, 57, 13, 2.0E-5, 96249, 9.614563, 60.1668, 6.257882, 5042, 4970, 0.1771311, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.045, 0.1, 0.035, 0.138
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_65, 10012, 95071, 1, 11, 10000, 58, 13, 2.0E-5, 95059, 9.495706, 59.40262, 6.2557354, 5059, 4953, 0.17780572, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.1, 0.034, 0.128
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_66, 10012, 94851, 1, 11, 10000, 53, 12, 2.0E-5, 94839, 9.473732, 59.2491, 6.2540407, 5028, 4984, 0.17672394, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.108, 0.053, 0.18
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_67, 10012, 94618, 1, 11, 10000, 62, 13, 2.0E-5, 94606, 9.4504595, 59.09019, 6.2526264, 5086, 4926, 0.17585203, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.093, 0.106, 0.061, 0.085
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_68, 10012, 95164, 1, 11, 10000, 53, 14, 2.0E-5, 95152, 9.504994, 59.486416, 6.258438, 5060, 4952, 0.17788602, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.188, 0.346, 0.11, 0.227
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_69, 10012, 94824, 1, 11, 10000, 54, 13, 2.0E-5, 94812, 9.471035, 59.297142, 6.260894, 5012, 5000, 0.1774516, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.105, 0.239, 0.08, 0.207
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_7, 10012, 95152, 1, 11, 10000, 63, 13, 2.0E-5, 95140, 9.503796, 59.413403, 6.251545, 5039, 4973, 0.17711781, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.11, 0.226, 0.09, 0.234
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_70, 10012, 95626, 1, 11, 10000, 54, 12, 2.0E-5, 95614, 9.551139, 59.782562, 6.2592077, 5012, 5000, 0.17696306, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.047, 0.11, 0.034, 0.119
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_71, 10012, 94770, 1, 11, 10000, 53, 13, 2.0E-5, 94758, 9.465641, 59.204556, 6.2546797, 5039, 4973, 0.17705598, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.043, 0.099, 0.03, 0.1
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_72, 10012, 94368, 1, 11, 10000, 58, 13, 2.0E-5, 94356, 9.425489, 58.944366, 6.2537193, 5116, 4896, 0.1774834, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.101, 0.241, 0.059, 0.178
RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_73, 10012, 95230, 1, 11, 10000, 55, 13, 2.0E-5, 95218, 9.511586, 59.4994, 6.2554655, 4945, 5067, 0.1770448, 0, , , , , 13, 9990, 1, 770.1538461538462, 2, 3, 2, 3334.0, 1, 1, 1.0, 1.0, 0.112, 0.207, 0.052, 0.168
