Model,NumStates,NumActions,NumTargets,NumSinks,NumUnknown,NumMaxActions,NumMaxTransitions,SmallestTransProb,NumProbActions,AvgNumActionsPerState,AvgNumTransPerState,AvgNumTransPerAction,NumMaxStates,NumMinStates,NumBackwardsTransitions,NumMECs,BiggestMEC,SmallestMEC,AvgMEC,MedianMEC,NumSCCs,BiggestSCC,SmallestSCC,AvgSCC,MaxSCCDepth,NumNonSingleton,SmallestSCCNonSing,AvgSccNonSing,NearestTarget,FurthestTarget,TargetDistanceAverage,TargetDistanceMedian,Prob0InSec,Prob1InSec,MECCompInSec,SCCCompInSec
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_1, 10002, 68452, 1, 3145, 6856, 88, 5, 1.0E-4, 50546, 6.843831, 15.482703, 2.262286, 5041, 4961, 0.15533586, 1, 1085, 1085, 1085.0, 1085.0, 1109, 8894, 1, 9.018935978358883, 3, 1, 8894, 8894.0, 4, 4, 4.0, 4.0, 0.345, 0.7, 0.198, 0.084
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_10, 10002, 68646, 1, 3187, 6814, 85, 5, 1.0E-4, 50892, 6.8632274, 15.524195, 2.261938, 5055, 4947, 0.15736155, 3, 394, 2, 135.0, 9.0, 1057, 8946, 1, 9.46263008514664, 3, 1, 8946, 8946.0, 2147483637, 0, NaN, 0.0, 0.299, 0.393, 0.14, 0.047
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_100, 10002, 68732, 1, 3279, 6722, 81, 5, 1.0E-4, 50750, 6.8718257, 15.537892, 2.261101, 5084, 4918, 0.15657294, 1, 1064, 1064, 1064.0, 1064.0, 1133, 8870, 1, 8.827890556045896, 3, 1, 8870, 8870.0, 4, 4, 4.0, 4.0, 0.275, 0.365, 0.265, 0.17
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_11, 10002, 68259, 1, 3420, 6581, 83, 5, 1.0E-4, 50512, 6.824535, 15.441312, 2.2626173, 4962, 5040, 0.15598534, 1, 243, 243, 243.0, 243.0, 1090, 8913, 1, 9.176146788990826, 3, 1, 8913, 8913.0, 2147483637, 0, NaN, 0.0, 0.297, 0.375, 0.139, 0.087
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_12, 10002, 68268, 1, 3233, 6768, 83, 5, 1.0E-4, 50533, 6.8254347, 15.477204, 2.267578, 5052, 4950, 0.15738067, 2, 565, 3, 284.0, 284.0, 1118, 8885, 1, 8.946332737030412, 3, 1, 8885, 8885.0, 3, 3, 3.0, 3.0, 0.272, 0.325, 0.14, 0.086
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_13, 10002, 68537, 1, 3351, 6650, 80, 5, 1.0E-4, 50559, 6.8523297, 15.495901, 2.2614062, 5018, 4984, 0.15778437, 1, 555, 555, 555.0, 555.0, 1063, 8940, 1, 9.409219190968956, 3, 1, 8940, 8940.0, 4, 4, 4.0, 4.0, 0.264, 0.306, 0.287, 0.14
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_14, 10002, 68415, 1, 3330, 6671, 82, 5, 1.0E-4, 50620, 6.8401318, 15.488302, 2.264328, 4984, 5018, 0.1572679, 2, 519, 4, 261.5, 261.5, 1098, 8905, 1, 9.109289617486338, 3, 1, 8905, 8905.0, 4, 4, 4.0, 4.0, 0.235, 0.299, 0.129, 0.047
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_15, 10002, 68478, 1, 3384, 6617, 95, 5, 1.0E-4, 50550, 6.846431, 15.4996, 2.263895, 5064, 4938, 0.1554568, 3, 785, 1, 263.0, 3.0, 1100, 8903, 1, 9.092727272727272, 3, 1, 8903, 8903.0, 2147483637, 0, NaN, 0.0, 0.246, 0.317, 0.147, 0.105
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_16, 10002, 68570, 1, 3354, 6647, 80, 5, 1.0E-4, 50611, 6.855629, 15.492102, 2.2597637, 4980, 5022, 0.15575145, 2, 297, 2, 149.5, 149.5, 1078, 8925, 1, 9.278293135435993, 3, 1, 8925, 8925.0, 2147483637, 0, NaN, 0.0, 0.222, 0.277, 0.117, 0.047
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_17, 10002, 68580, 1, 3408, 6593, 78, 5, 1.0E-4, 50658, 6.856629, 15.519096, 2.2633712, 4945, 5057, 0.15701382, 2, 139, 1, 70.0, 70.0, 1087, 8916, 1, 9.201471941122355, 3, 1, 8916, 8916.0, 4, 4, 4.0, 4.0, 0.231, 0.299, 0.139, 0.07
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_18, 10002, 68482, 1, 3409, 6592, 90, 5, 1.0E-4, 50690, 6.846831, 15.484503, 2.2615578, 4929, 5073, 0.15683514, 1, 431, 431, 431.0, 431.0, 1078, 8925, 1, 9.278293135435993, 3, 1, 8925, 8925.0, 4, 4, 4.0, 4.0, 0.385, 0.597, 0.194, 0.21
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_19, 10002, 68224, 1, 3417, 6584, 85, 5, 1.0E-4, 50542, 6.821036, 15.44791, 2.2647455, 4953, 5049, 0.1555757, 1, 706, 706, 706.0, 706.0, 1109, 8894, 1, 9.018935978358883, 3, 1, 8894, 8894.0, 2147483637, 0, NaN, 0.0, 0.322, 0.317, 0.116, 0.058
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_2, 10002, 68498, 1, 3342, 6659, 93, 5, 1.0E-4, 50680, 6.84843, 15.516097, 2.265643, 4998, 5004, 0.1565158, 1, 521, 521, 521.0, 521.0, 1121, 8882, 1, 8.922390722569135, 3, 1, 8882, 8882.0, 3, 3, 3.0, 3.0, 0.256, 0.351, 0.135, 0.07
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_20, 10002, 68520, 1, 3516, 6485, 80, 5, 1.0E-4, 50693, 6.85063, 15.495001, 2.261836, 5011, 4991, 0.15592879, 4, 55, 1, 15.75, 3.5, 1120, 8883, 1, 8.930357142857142, 3, 1, 8883, 8883.0, 2147483637, 0, NaN, 0.0, 0.201, 0.257, 0.102, 0.067
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_21, 10002, 68452, 1, 3214, 6787, 82, 5, 1.0E-4, 50606, 6.843831, 15.463207, 2.2594373, 5095, 4907, 0.1557386, 1, 974, 974, 974.0, 974.0, 1094, 8909, 1, 9.142595978062158, 3, 1, 8909, 8909.0, 4, 4, 4.0, 4.0, 0.282, 0.353, 0.129, 0.071
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_22, 10002, 68536, 1, 3190, 6811, 85, 5, 1.0E-4, 50767, 6.8522296, 15.489502, 2.2605054, 4962, 5040, 0.15583569, 1, 594, 594, 594.0, 594.0, 1129, 8874, 1, 8.859167404782994, 3, 1, 8874, 8874.0, 2147483637, 0, NaN, 0.0, 0.331, 0.456, 0.188, 0.079
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_23, 10002, 68349, 1, 3260, 6741, 80, 5, 1.0E-4, 50507, 6.8335333, 15.470406, 2.2638955, 5121, 4881, 0.15621546, 3, 423, 1, 142.33333333333334, 3.0, 1121, 8882, 1, 8.922390722569135, 3, 1, 8882, 8882.0, 2147483637, 0, NaN, 0.0, 0.339, 0.509, 0.274, 0.048
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_24, 10002, 68489, 1, 3232, 6769, 85, 5, 1.0E-4, 50596, 6.8475304, 15.494801, 2.2628305, 4975, 5027, 0.15638247, 1, 526, 526, 526.0, 526.0, 1064, 8939, 1, 9.400375939849624, 3, 1, 8939, 8939.0, 2147483637, 0, NaN, 0.0, 0.266, 0.356, 0.21, 0.109
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_25, 10002, 68435, 1, 3478, 6523, 80, 5, 1.0E-4, 50631, 6.8421316, 15.475205, 2.2617521, 5008, 4994, 0.15558556, 2, 24, 4, 14.0, 14.0, 1105, 8898, 1, 9.05158371040724, 3, 1, 8898, 8898.0, 2147483637, 0, NaN, 0.0, 0.27, 0.549, 0.126, 0.054
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_26, 10002, 68559, 1, 3245, 6756, 83, 5, 1.0E-4, 50571, 6.854529, 15.490402, 2.2598784, 5005, 4997, 0.15829219, 2, 376, 4, 190.0, 190.0, 1068, 8935, 1, 9.365168539325843, 3, 1, 8935, 8935.0, 2147483637, 0, NaN, 0.0, 0.253, 0.354, 0.114, 0.045
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_27, 10002, 68470, 1, 3391, 6610, 85, 5, 1.0E-4, 50461, 6.8456306, 15.478105, 2.2610195, 5073, 4929, 0.15610547, 2, 333, 1, 167.0, 167.0, 1158, 8845, 1, 8.637305699481866, 3, 1, 8845, 8845.0, 4, 4, 4.0, 4.0, 0.232, 0.294, 0.145, 0.069
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_28, 10002, 68380, 1, 3456, 6545, 87, 5, 1.0E-4, 50283, 6.8366327, 15.457209, 2.260939, 4988, 5014, 0.15473826, 1, 316, 316, 316.0, 316.0, 1155, 8848, 1, 8.65974025974026, 3, 1, 8848, 8848.0, 4, 4, 4.0, 4.0, 0.447, 0.705, 0.225, 0.134
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_29, 10002, 68468, 1, 3337, 6664, 81, 5, 1.0E-4, 50821, 6.845431, 15.509198, 2.2656276, 5041, 4961, 0.15674658, 3, 524, 1, 175.66666666666666, 2.0, 1093, 8910, 1, 9.15096065873742, 3, 1, 8910, 8910.0, 2147483637, 0, NaN, 0.0, 0.406, 0.344, 0.227, 0.125
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_3, 10002, 68525, 1, 3375, 6626, 79, 5, 1.0E-4, 50628, 6.85113, 15.5021, 2.262707, 4906, 5096, 0.15598638, 1, 440, 440, 440.0, 440.0, 1078, 8925, 1, 9.278293135435993, 3, 1, 8925, 8925.0, 4, 4, 4.0, 4.0, 0.254, 0.316, 0.118, 0.077
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_30, 10002, 68468, 1, 3445, 6556, 78, 5, 1.0E-4, 50442, 6.845431, 15.484403, 2.2620056, 5003, 4999, 0.1559774, 1, 64, 64, 64.0, 64.0, 1124, 8879, 1, 8.898576512455517, 3, 1, 8879, 8879.0, 2147483637, 0, NaN, 0.0, 0.201, 0.265, 0.174, 0.045
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_31, 10002, 68334, 1, 3416, 6585, 88, 5, 1.0E-4, 50467, 6.8320336, 15.469106, 2.2642024, 5019, 4983, 0.1543672, 3, 255, 1, 87.0, 5.0, 1136, 8867, 1, 8.804577464788732, 3, 1, 8867, 8867.0, 3, 3, 3.0, 3.0, 0.246, 0.29, 0.182, 0.056
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_32, 10002, 68454, 1, 3559, 6442, 83, 5, 1.0E-4, 50693, 6.8440313, 15.522296, 2.268005, 4906, 5096, 0.15564172, 1, 371, 371, 371.0, 371.0, 1161, 8842, 1, 8.61498708010336, 3, 1, 8842, 8842.0, 2147483637, 0, NaN, 0.0, 0.259, 0.328, 0.12, 0.048
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_33, 10002, 68434, 1, 3396, 6605, 101, 5, 1.0E-4, 50345, 6.8420315, 15.462808, 2.259973, 4967, 5035, 0.15562625, 4, 430, 1, 110.75, 6.0, 1144, 8859, 1, 8.743006993006993, 3, 1, 8859, 8859.0, 2147483637, 0, NaN, 0.0, 0.332, 0.343, 0.12, 0.051
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_34, 10002, 68615, 1, 3168, 6833, 92, 5, 1.0E-4, 50857, 6.860128, 15.543291, 2.2657437, 5024, 4978, 0.15896928, 1, 837, 837, 837.0, 837.0, 1076, 8927, 1, 9.29553903345725, 3, 1, 8927, 8927.0, 5, 5, 5.0, 5.0, 0.214, 0.293, 0.152, 0.08
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_35, 10002, 68343, 1, 3246, 6755, 78, 5, 1.0E-4, 50521, 6.8329334, 15.495601, 2.2677817, 5026, 4976, 0.15811004, 2, 282, 8, 145.0, 145.0, 1076, 8927, 1, 9.29553903345725, 3, 1, 8927, 8927.0, 4, 4, 4.0, 4.0, 0.23, 0.33, 0.146, 0.125
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_36, 10002, 68546, 1, 3293, 6708, 81, 5, 1.0E-4, 50657, 6.8532295, 15.501599, 2.261941, 4975, 5027, 0.15587531, 1, 693, 693, 693.0, 693.0, 1137, 8866, 1, 8.796833773087071, 3, 1, 8866, 8866.0, 4, 4, 4.0, 4.0, 0.224, 0.274, 0.109, 0.057
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_37, 10002, 68568, 1, 3255, 6746, 90, 5, 1.0E-4, 50788, 6.8554287, 15.506999, 2.2620027, 5007, 4995, 0.15729105, 2, 848, 4, 426.0, 426.0, 1104, 8899, 1, 9.059782608695652, 3, 1, 8899, 8899.0, 4, 4, 4.0, 4.0, 0.241, 0.315, 0.144, 0.108
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_38, 10002, 68599, 1, 3420, 6581, 87, 5, 1.0E-4, 50670, 6.858528, 15.472706, 2.2559805, 5002, 5000, 0.15661226, 1, 553, 553, 553.0, 553.0, 1107, 8896, 1, 9.035230352303524, 3, 1, 8896, 8896.0, 2147483637, 0, NaN, 0.0, 0.25, 0.321, 0.126, 0.073
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_39, 10002, 68424, 1, 3436, 6565, 79, 5, 1.0E-4, 50606, 6.841032, 15.493502, 2.26479, 4861, 5141, 0.15482105, 1, 363, 363, 363.0, 363.0, 1117, 8886, 1, 8.954341987466428, 3, 1, 8886, 8886.0, 4, 4, 4.0, 4.0, 0.225, 0.274, 0.133, 0.06
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_4, 10002, 68783, 1, 3413, 6588, 80, 5, 1.0E-4, 50915, 6.8769245, 15.5651865, 2.2633936, 4918, 5084, 0.15837952, 1, 364, 364, 364.0, 364.0, 1081, 8922, 1, 9.25254394079556, 3, 1, 8922, 8922.0, 3, 3, 3.0, 3.0, 0.265, 0.333, 0.12, 0.066
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_40, 10002, 68342, 1, 3154, 6847, 84, 5, 1.0E-4, 50600, 6.8328333, 15.490002, 2.2669954, 5009, 4993, 0.15772828, 2, 700, 3, 351.5, 351.5, 1053, 8950, 1, 9.498575498575498, 3, 1, 8950, 8950.0, 3, 3, 3.0, 3.0, 0.265, 0.356, 0.115, 0.047
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_41, 10002, 68544, 1, 3420, 6581, 84, 5, 1.0E-4, 50653, 6.8530293, 15.504499, 2.26243, 4962, 5040, 0.15623307, 2, 329, 1, 165.0, 165.0, 1091, 8912, 1, 9.167736021998167, 3, 1, 8912, 8912.0, 2147483637, 0, NaN, 0.0, 0.243, 0.311, 0.111, 0.045
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_42, 10002, 68583, 1, 3208, 6793, 92, 5, 1.0E-4, 50502, 6.856929, 15.502, 2.260779, 5012, 4990, 0.15755461, 2, 664, 1, 332.5, 332.5, 1112, 8891, 1, 8.994604316546763, 3, 1, 8891, 8891.0, 5, 5, 5.0, 5.0, 0.228, 0.295, 0.13, 0.069
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_43, 10002, 68552, 1, 3350, 6651, 79, 5, 1.0E-4, 50802, 6.8538294, 15.521296, 2.2646167, 4941, 5061, 0.15534256, 1, 444, 444, 444.0, 444.0, 1125, 8878, 1, 8.890666666666666, 3, 1, 8878, 8878.0, 4, 4, 4.0, 4.0, 0.248, 0.307, 0.125, 0.053
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_44, 10002, 68423, 1, 3192, 6809, 78, 5, 1.0E-4, 50458, 6.840932, 15.478504, 2.262631, 4945, 5057, 0.15625, 1, 331, 331, 331.0, 331.0, 1111, 8892, 1, 9.002700270027002, 3, 1, 8892, 8892.0, 4, 4, 4.0, 4.0, 0.201, 0.313, 0.106, 0.058
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_45, 10002, 68695, 1, 3459, 6542, 84, 5, 1.0E-4, 50669, 6.8681264, 15.494301, 2.2559721, 5018, 4984, 0.15506472, 5, 322, 1, 66.0, 2.0, 1172, 8831, 1, 8.534129692832764, 3, 1, 8831, 8831.0, 3, 3, 3.0, 3.0, 0.391, 0.311, 0.15, 0.059
RANDOM_Size_10002_MinAct_10_MinTransProb_0.0001_Model_46, 10002, 68575, 1, 3333, 6668, 85, 5, 1.0E-4, 50579, 6.8561287, 15.516597, 2.2631717, 4984, 5018, 0.15683293, 4, 90, 7, 28.5, 8.5, 1100, 8903, 1, 9.092727272727272, 3, 1, 8903, 8903.0, 2147483637, 0, NaN, 0.0, 0.199, 0.253, 0.124, 0.049
