Conf,Model,Verification Time,Number Of Verif. Phases,Iterations in Verif Phase,NumAborted,NumInduceLowerBound,NumFailedVerif
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_37,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_38,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_39,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_4,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_40,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_41,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_42,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_43,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_44,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_45,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_46,1,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_47,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_48,0,9,1,1,1,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_49,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_5,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_50,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_51,1,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_52,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_53,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_54,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_55,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_56,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_57,1,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_58,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_59,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_6,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_60,1,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_61,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_62,0,5,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_63,1,10,1,1,1,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_64,0,4,2,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_65,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_66,0,8,1,1,1,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_67,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_68,1,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_69,1,7,1,1,0,1
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_7,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_70,0,5,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_71,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_72,0,4,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_73,1,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_74,1,8,1,2,1,1
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_75,0,4,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_76,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_77,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_78,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_79,0,5,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_8,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_80,0,8,1,1,1,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_81,1,11,1,1,0,1
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_82,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_83,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_84,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_85,0,4,6,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_86,1,10,1,3,3,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_87,1,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_88,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_89,0,5,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_9,0,4,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_90,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_91,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_92,0,7,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_93,1,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_94,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_95,0,6,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_96,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_97,0,9,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_98,0,8,1,0,0,0
T_OVI,RANDOM_Size_10002_MinAct_10_Type-scc_MinTransProb_0.0001_Model_99,0,6,1,0,0,0
